google_translate,naive_gpt,transidiomation
0.6212121212121212,0.3243243243243243,0.5
0.3556701030927835,0.1752577319587629,0.3041237113402062
0.3666666666666666,0.2553191489361702,0.2666666666666667
0.2463768115942029,0.1791044776119403,0.1492537313432836
0.3582089552238806,0.2594936708860759,0.3
0.4266666666666667,0.32,0.2
0.319672131147541,0.291044776119403,0.2461538461538462
0.5363636363636364,0.2021276595744681,0.1382978723404255
0.06451612903225806,0.07575757575757576,0.05405405405405406
0.3617021276595745,0.2450980392156863,0.1792452830188679
0.1886792452830189,0.160377358490566,0.160377358490566
0.31072270679885683,0.23357862055965936,0.24780860097875565
